feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100
-2.6170042,1.0821195,0.99904877,-1.4453701,-0.7810832,-1.8831791,-0.3122116,0.327337,-0.4369262,2.095611,-1.5835491,-2.1584642,-1.2308985,0.69403607,-2.8635316,1.2854286,-1.1034046,-1.7040639,-2.634172,-3.3591027,1.5059704,-3.6374428,-1.5415192,-2.2719278,-1.3230956,-1.1296719,-1.5912244,-1.2065022,-1.1057427,1.3745906,-2.0748403,-1.21954,2.7109306,2.2999547,-2.5502658,-2.4455285,-3.2441995,-2.7812433,-0.9874933,-3.0008085,-2.894222,0.82629067,-1.9463686,0.64069265,0.43006703,-3.2499256,-5.1560016,-2.2609277,-1.413632,2.7407057,5.5459604,-2.5800178,-1.8589344,-1.4886564,-1.1802,-1.8430536,-4.022639,-1.7253875,-2.3047106,-1.4327022,-2.871293,-0.14102128,-0.85292804,-2.634854,-1.3815105,-3.8503873,-0.8034727,-2.5197003,1.9273307,-2.1269152,-1.1132222,-1.1006225,0.7154702,-1.219994,-1.7556739,0.24346484,-2.7658641,-1.091474,1.6478307,-1.303787,-1.1665448,-1.8991483,-0.21104406,0.79722077,1.9035383,-2.8957858,-1.4104129,-1.2450571,1.5917131,-3.4044287,0.5446046,0.4272283,-1.1349416,-0.3348163,0.23830399,-1.2289426,-3.5250323,-2.3091176,-3.1374645,0.55622625
-4.229705,3.4495802,-2.0436425,-3.0007515,-1.5521383,-1.8642863,-3.7802827,-3.1104226,-3.3209736,-1.1104895,-5.3602977,-1.7690667,-3.4980636,2.5070443,-4.2394433,4.059375,1.6585227,-3.4989686,-2.511441,-3.9100933,-0.31376404,-4.695167,-2.3627002,2.1673808,-1.702586,-3.628498,-1.9879544,1.5423678,-4.1766424,-2.455709,-4.8031235,0.12409361,-2.190223,3.7858384,-1.5791477,-2.5673156,-4.56841,-2.2817209,1.908187,-3.4165838,-3.094144,-3.1522636,-2.6045012,3.536394,-2.2208061,-4.930887,-2.4315062,-5.27457,-4.2232656,3.1947637,3.4441073,-1.7568101,1.0814508,0.22125565,-3.3554325,-3.2657359,-1.2687075,-0.87633616,-2.7680929,-3.1774356,-4.756195,-4.4863625,-3.718633,-4.483438,-3.9765804,-0.6099112,-3.6656075,-0.44624996,4.5818624,-2.3723521,-4.3142095,-5.110612,-3.220184,-5.958975,-1.5190896,1.667111,-4.186713,-1.7247896,4.1152453,-2.6616406,0.36654225,-6.0553036,-3.45565,3.7972329,-2.0789464,-2.4672704,-3.284884,-3.5575144,2.7995756,-1.4530969,2.4961295,4.1862597,-1.8672566,1.299634,4.0238757,-2.0118139,-3.926931,-3.7534933,-3.3771315,2.294962
-1.8306452,0.73720014,2.0918312,-1.5695757,-1.1003292,-0.07990304,0.33900923,0.92501223,-0.21135074,3.11615,-1.0122452,-2.0160809,-0.54080945,0.9148565,-1.9359987,1.7904059,-1.2999622,-1.3478246,-3.1057022,-2.0218458,1.1165406,-2.9158204,-0.7266838,-2.2670312,-1.2713392,-1.0800049,-1.3903184,-2.1687248,0.3973252,2.0536957,-1.4837673,0.054310188,3.7714303,2.4596736,-0.8523266,-2.7154021,-1.5286375,-1.5350215,-0.44386744,-1.3063451,-2.214194,0.8165947,-2.3165445,1.2053616,0.9091538,-2.2894495,-3.8124206,-1.0614029,0.2414586,3.525736,5.6205025,-2.4390297,-2.9128876,-2.09123,-1.8821778,-1.6565635,-2.836738,-0.8521498,-2.8648853,1.6186033,-1.4523556,-0.079794355,-0.35382953,-2.9325635,0.04525667,-4.0898385,-1.5263667,-0.97750765,1.5601043,-2.0744839,-0.12244479,-2.0066106,1.239487,-0.06616664,-2.3991787,-0.30456942,-1.4317311,0.74869096,1.3660285,-0.86403054,-0.97765446,-0.36981955,-0.28239444,-0.14941555,3.2306645,-0.2770174,-0.523058,-0.6961496,0.7930257,-2.9057455,-2.1184905,-0.6226347,-0.2669769,-0.6383904,-0.51023096,-1.8838674,-1.7555757,-2.7617502,-1.7307197,0.5354971
-2.3674395,0.68222785,1.7854228,-1.1652474,-0.9260584,-1.3571631,0.19400378,0.6920422,-0.22283128,2.7130191,-1.1045829,-2.1101172,-0.7918239,0.57910925,-2.2275176,1.3304967,-1.4395533,-1.4365413,-2.610847,-2.8293326,1.5175778,-3.2816598,-1.0917678,-2.5243845,-1.4002066,-0.8911674,-1.5383909,-1.9745942,-0.30661276,2.0023363,-1.6131045,-0.7671424,3.4322393,2.325784,-1.9089351,-2.634315,-2.5124886,-2.156901,-1.0691646,-2.346863,-2.5492322,0.9762355,-2.081466,0.591732,0.8123081,-2.7796946,-4.8025746,-1.4571937,-0.5541873,3.1206715,5.7448483,-2.4707599,-2.3347383,-1.8537711,-1.3554786,-1.7583582,-3.7265062,-1.348037,-2.5347416,-0.18833895,-2.3775787,0.16680402,-0.5208117,-2.4976687,-0.6308805,-4.107424,-0.9773914,-2.114784,1.5068737,-1.9226761,-0.53316784,-1.2391886,1.1297479,-0.39597782,-1.9833022,-0.036331218,-2.1829107,-0.51691085,1.4619725,-1.0262622,-1.2234238,-1.189207,-0.2893066,0.2540112,2.6340377,-1.7024472,-1.0714554,-0.8831705,1.2102433,-3.394901,-0.65800434,-0.2525231,-0.73172957,-0.56972146,-0.2582376,-1.4699078,-2.84652,-2.556259,-2.741233,0.5175315
-2.5269747,1.0387483,3.1354322,-2.6933708,-1.5998602,0.48897874,1.0793514,1.5668108,-0.19817543,4.1395044,-1.5286878,-2.9359744,-1.2680646,1.4926049,-2.8469753,2.563846,-1.5336928,-2.0881464,-4.467214,-2.8128865,1.2156266,-3.8195105,-0.77342415,-2.4689622,-2.173383,-1.8807099,-1.8325887,-2.2530866,0.544756,2.564822,-2.0752666,0.6481033,5.3900046,3.2281387,-0.87069505,-3.7620544,-2.0242832,-2.2346547,0.08147646,-1.8697314,-2.5299923,1.1141566,-3.9571798,1.9831465,1.305049,-3.3105726,-4.8174367,-1.8449214,0.3291182,4.099497,7.6262617,-3.1637883,-4.59738,-3.3418303,-2.985003,-2.3205018,-4.0079823,-0.29813892,-4.070714,2.6430128,-1.5611748,-0.4764196,-0.8587422,-4.285045,0.5467466,-5.53312,-2.4093058,-1.1799865,2.4191363,-3.75509,0.22547872,-2.6690066,1.3487507,-0.25393182,-3.38251,-1.0180554,-2.0943348,2.0576665,1.6209466,-1.5744154,-1.4011617,-0.91017216,-0.20721176,-0.23221646,4.6441946,0.5162778,-0.6883803,-1.0728611,0.9353197,-4.019308,-3.061959,-1.162159,-0.27056116,-0.67973423,-0.29459986,-3.0550714,-2.3942902,-4.0313644,-2.6193316,0.8661262
-3.2069948,2.5316331,-1.111535,-1.558835,-0.6161246,-2.0361166,-1.8680007,-1.3081592,-1.2512183,-0.27738875,-3.4647038,-0.7684552,-2.1126668,1.4266319,-3.9893346,2.227462,0.47096494,-1.9809148,-1.523251,-3.8858547,0.5369183,-3.2698631,-1.4322553,0.4236572,-0.91138864,-1.9355929,-1.1739913,0.76664,-2.4940574,-1.3655581,-3.099894,-1.4504488,-0.30533132,2.3674214,-1.3187237,-2.2891257,-3.8613174,-2.167689,0.6580748,-2.8833284,-1.3642746,-1.9318963,-0.9632222,1.3981951,-1.1082742,-2.9519632,-3.4024475,-3.2406054,-3.3066542,2.5821896,3.5203412,-1.0303088,-0.12036545,0.5430255,-2.1758423,-2.6629958,-1.7991124,-2.32924,-1.6115893,-1.7756246,-3.3994496,-2.3205686,-2.6629515,-2.9281838,-2.6315176,-1.9416969,-1.909817,-1.9167097,3.2470798,-2.0236511,-2.2541685,-2.7697988,-1.5161701,-2.9208887,-0.97432286,1.6974264,-3.1662798,-2.554964,2.1323535,-1.8220956,-0.6046888,-3.6815891,-1.5407972,2.0294425,-0.3681923,-2.9012494,-1.9121376,-1.8769082,2.0652716,-2.0380828,2.1136842,2.4479601,-0.59322065,0.20607063,2.241249,-1.0725443,-3.3085065,-2.8422143,-2.2453363,0.72076464
-1.5707079,1.5587943,0.5496358,-1.2185755,-1.1998568,-0.28678918,-1.1516879,-0.27610648,-1.1820047,-0.13403963,-1.8336444,-0.15767998,-1.3623434,0.8823245,-1.8612831,0.51298136,0.25474647,-0.70337003,-1.4264591,-1.6603855,-0.56527483,-2.1689289,-0.35929492,0.56360376,-1.3053197,-1.0487539,-0.6031338,0.6704543,-0.67235136,-0.038255814,-2.405563,0.654098,0.35040748,0.9481436,-0.6145682,-1.3356471,-1.2122465,-1.1703275,0.7686638,-1.2840995,-0.7032958,-0.693199,-2.020255,0.8383435,-0.41152662,-1.337666,-1.9020512,-1.682272,-1.9505389,1.3905054,2.33058,-0.7928246,-0.8729874,-0.12765343,-1.2066095,-0.7089035,-0.72714686,-0.7723845,-1.9250518,-1.0589778,-0.9719562,-1.4228035,-1.584636,-1.3537824,-1.2867708,-0.9796319,-1.3390568,-1.2649764,2.0568302,-1.1496882,-1.5494975,-1.9500049,-0.83647174,-1.9889406,-0.7264915,-0.584538,-0.9298354,-1.0914772,1.4173782,-0.74987054,-0.3103338,-1.631817,-0.34829143,0.4933005,0.44673687,-0.14425905,-0.28867343,-1.3505007,0.9007937,-1.3103266,0.14314723,0.7858799,-0.69502074,0.24336171,0.65807134,-0.9382563,-1.5040183,-2.2017493,-1.5145226,0.13406986
-2.6810393,1.1113613,1.0096943,-1.4662755,-0.78465086,-1.968554,-0.3179428,0.29268724,-0.46692443,2.123733,-1.593829,-2.2058752,-1.2156526,0.6993695,-2.965496,1.3268934,-1.110683,-1.758223,-2.6451728,-3.4563563,1.6320149,-3.7059073,-1.59833,-2.373717,-1.3316315,-1.15986,-1.6723955,-1.2493265,-1.1517419,1.3835816,-2.0977082,-1.3036731,2.7254086,2.3571327,-2.620467,-2.4777439,-3.3671613,-2.8484797,-1.027532,-3.083717,-2.9365847,0.8200295,-1.897364,0.57188,0.38710207,-3.3748498,-5.2491446,-2.3120651,-1.3859704,2.7428465,5.619811,-2.6461968,-1.8623663,-1.5173002,-1.2184479,-1.9098251,-4.101346,-1.7793748,-2.3222036,-1.488642,-2.9630852,-0.10636961,-0.85387194,-2.6641705,-1.4381601,-3.9501736,-0.8025951,-2.5563889,1.8780746,-2.1818683,-1.1215676,-1.0964445,0.7420079,-1.2236742,-1.7942928,0.34319913,-2.8970325,-1.108881,1.6931164,-1.3534153,-1.2062213,-1.9431912,-0.2565063,0.8658263,1.876691,-3.019691,-1.5098487,-1.2699219,1.6935935,-3.4618697,0.6523034,0.4595907,-1.1465641,-0.32851413,0.25802323,-1.2581053,-3.6139033,-2.3317845,-3.2190251,0.60207826
-2.1252673,1.8879637,0.05593902,-1.2503772,-0.83458596,-0.483931,-1.2875167,-0.43850365,-1.2209188,-0.24563874,-2.3447256,-0.497146,-1.5928506,1.0968019,-2.5825045,0.9474575,0.20212735,-1.0844206,-1.5286587,-2.2048736,-0.4514512,-2.6733158,-0.81990683,0.8385185,-0.7705546,-1.021484,-0.6255234,0.87614256,-1.0277929,-0.6878123,-2.4904068,-0.058970585,0.124234475,1.568975,-1.1160815,-1.7840654,-2.191057,-1.4756331,0.72077054,-1.7203504,-0.5831866,-0.95871687,-1.755773,0.85319936,-0.3274296,-1.4234762,-2.2238147,-2.310196,-2.9714394,1.8664271,2.831211,-0.8641859,-0.71267766,0.0607891,-1.5874261,-1.4425938,-0.92525697,-1.3043971,-1.7887726,-1.4410824,-1.7707528,-1.7478307,-1.8866851,-2.2309957,-1.5968997,-1.2347888,-1.5118542,-1.3766421,2.2992246,-1.4952806,-1.6244123,-2.2836568,-0.987122,-2.4996321,-0.9992673,-0.2221505,-1.5049943,-1.0186963,1.4757344,-1.1640793,-0.07925893,-2.1418478,-0.8578894,1.2415823,0.49458337,-0.8389992,-0.86697906,-1.4902233,1.1634657,-1.3138834,0.68379825,1.0203001,-0.55167156,0.5708878,1.1988649,-0.88896745,-2.3249986,-2.5500052,-1.4777251,0.04151339
-3.050628,1.5564533,0.5815115,-1.8349525,-0.73082274,-2.4387898,-0.67489976,-0.021974701,-0.73632264,1.8304187,-1.9552044,-2.2399032,-1.4381,0.89466006,-3.584527,1.5946904,-0.93817085,-2.061161,-2.7994943,-4.048403,1.7645775,-4.133039,-2.0146718,-2.313568,-1.4451642,-1.3782486,-1.7696254,-0.9134575,-1.7442111,1.0081193,-2.5612395,-1.703609,2.4494605,2.563957,-3.1221359,-2.6021624,-4.1188164,-3.2854683,-0.88993573,-3.621374,-3.1171424,0.4688827,-1.7675046,0.5796008,0.13233323,-3.88577,-5.7884374,-2.9908876,-1.9037392,2.8045573,5.853521,-2.7983024,-1.684033,-1.3938204,-1.3884536,-2.287732,-4.428598,-2.1176126,-2.360689,-2.1646676,-3.605028,-0.3452519,-1.1295319,-2.994392,-2.08576,-4.0362706,-0.82394034,-2.8987606,2.1453466,-2.5018775,-1.4119478,-1.2819141,0.47421178,-1.7350188,-1.7630854,0.7624052,-3.559508,-1.5683577,1.9723264,-1.7125056,-1.2883278,-2.551903,-0.42735985,1.3092049,1.5488559,-3.9070652,-1.8937819,-1.4013073,2.1165047,-3.7154446,1.4926269,0.9836202,-1.3293414,-0.19412264,0.6885871,-1.3268789,-4.238711,-2.4717324,-3.6858382,0.7368743
-3.525946,3.0526898,0.4684893,-3.4007099,-3.5916216,-0.71692336,-3.182739,-2.2300391,-3.5622418,-0.91520256,-3.7390459,-1.5924095,-3.2304637,2.3171718,-3.3746045,2.6903002,1.3152575,-2.8170254,-3.221929,-2.5905442,-1.1400226,-5.1531825,-1.029656,1.9943243,-3.1312869,-2.9603837,-2.5286236,1.9403355,-2.7866974,-1.3078513,-4.980566,2.7664394,-1.0498254,3.2112424,-1.628903,-2.804576,-3.352628,-2.6813445,1.9575795,-1.9535356,-2.9132097,-1.545797,-3.8456461,2.4889202,-1.7367032,-4.66135,-1.53716,-3.5519645,-3.3714428,2.3220801,3.9648592,-2.5988603,-0.08222128,-1.4712938,-3.4821198,-1.5730779,-1.4672307,0.62414455,-4.296544,-2.0640676,-2.184635,-3.702639,-2.6322927,-3.8750658,-2.3284824,-0.6117215,-3.0715513,0.27007172,3.4707122,-3.6300457,-3.628436,-5.083867,-2.85582,-5.189013,-3.1005723,-0.16077463,-2.0472174,0.1589382,3.4644904,-2.5692203,1.2498565,-4.6652884,-2.373843,2.9786696,-1.7479166,0.15769204,-2.4486182,-3.936597,2.150793,-0.619822,2.1853805,2.3481376,-2.4213438,1.5846919,2.5901008,-2.3526208,-2.6683702,-4.5254383,-3.8285882,1.5208702
-2.431362,1.1296186,2.4715915,-1.9854102,-1.4041283,0.24705915,0.61107713,0.86208886,-0.78006095,2.1440835,-1.4963001,-2.157353,-1.3421682,1.2340367,-2.195763,1.929185,-1.0689608,-1.3461317,-2.9182692,-2.4828405,0.5647826,-2.9509094,-1.046684,-1.7324543,-2.0244582,-1.5602818,-0.88120085,-1.6342018,0.002735881,1.6398876,-1.7402878,0.6061608,2.8357823,2.0851657,-1.0955703,-2.9318254,-1.3605125,-1.8463477,0.12922518,-1.6532253,-1.8130829,0.9427836,-3.1234944,1.0541426,0.29817045,-2.2429125,-3.526234,-2.1776366,-0.606363,2.5734844,5.0173564,-2.2928267,-2.9623914,-2.1487672,-2.3889792,-1.6367347,-2.9931252,0.17630857,-3.3094757,0.53898555,-1.2918301,-0.5874731,-1.2547688,-3.1952906,0.006947551,-3.5675151,-2.3525267,-0.86707544,2.2579508,-3.0668597,-0.17106013,-1.8187625,0.19310296,-0.63592684,-2.4600947,-0.7872194,-2.0145218,0.8261976,1.6218345,-1.4466504,-1.5614413,-1.4876475,0.092571236,0.22061466,3.0529013,0.41531023,-0.7628414,-1.5293247,1.2100914,-3.089909,-1.8573294,-0.52744657,-1.0295281,-0.228778,0.3071562,-1.7493572,-2.3683615,-3.1867409,-2.5033402,0.7735937
-2.473972,2.4420788,-0.7203225,-1.5223349,-0.8716877,-1.213762,-1.846832,-1.0566525,-1.5174108,-0.6234339,-2.9002893,-0.43549198,-2.1322827,1.411618,-3.165708,1.5047461,0.5589786,-1.5405202,-1.4316592,-2.9475465,-0.19272712,-2.8684945,-1.1280195,0.9345176,-1.0691483,-1.7582853,-0.88442254,1.0397822,-1.863702,-1.2468028,-3.188784,-0.49499705,-0.44893023,1.7874575,-0.8968962,-1.8257569,-2.7608035,-1.5063795,1.0837604,-2.3154767,-0.8809722,-1.7577175,-1.53247,1.4307487,-1.020445,-2.1823022,-2.5004148,-2.9971,-3.2868156,2.103357,2.803899,-0.7351941,-0.18739597,0.5583439,-1.9044995,-1.9007658,-0.9983156,-1.8494636,-1.8966067,-1.8611952,-2.3853385,-2.4418664,-2.5587595,-2.2814791,-2.176799,-1.2205733,-2.059356,-1.7434639,3.113284,-1.390548,-2.1747515,-2.8570457,-1.6282946,-3.106789,-0.69199264,0.42973834,-2.214543,-2.1205912,2.1946886,-1.4259613,-0.542137,-3.259866,-1.1356747,1.5631212,-0.3418927,-1.6488687,-1.3850292,-2.0127568,1.6075894,-1.6730707,1.3218837,2.0858953,-0.6168058,0.27022195,1.9403626,-0.94628286,-2.6180036,-2.7572536,-1.812878,0.5866273
-6.115648,4.519066,-1.6455735,-5.198365,-4.237155,-2.0425105,-5.664811,-4.762107,-5.0303216,-1.7346172,-7.8381023,-3.4799576,-5.377209,4.106661,-5.7245116,6.1247807,2.7696643,-5.591987,-4.661641,-5.488313,-1.0544424,-7.742748,-3.7500412,3.0084481,-3.4347398,-5.809254,-4.798467,2.3499928,-6.13115,-3.2637236,-7.6172404,2.8529541,-3.167678,6.2136884,-2.5364137,-5.1628604,-6.5557647,-4.187436,3.4678607,-4.6854405,-5.874311,-3.457245,-5.653776,5.0473995,-3.471841,-8.046146,-2.293311,-7.104364,-5.0286865,4.689855,5.1985884,-4.3971477,1.7459215,-1.7813556,-6.1971145,-4.3525996,-2.2849395,1.0587188,-5.531618,-4.6267395,-5.87955,-6.485324,-4.890058,-6.8258023,-5.145661,-0.69023746,-5.140205,0.97646695,6.446106,-5.062247,-6.5200343,-7.8866005,-5.2307196,-8.654448,-4.114633,2.0956519,-5.286099,-0.35229465,6.089584,-3.9673033,1.0054877,-9.293909,-5.320965,5.934231,-3.5350823,-2.8378782,-5.531749,-6.75945,4.0465045,-1.195877,3.1597028,5.264907,-4.433151,2.8381357,5.7396173,-3.6771324,-5.7762256,-6.150906,-6.2638884,3.9457793
-1.7578182,1.7731849,0.4862035,-1.3577499,-1.3483238,-0.43939683,-1.5307496,-0.5344551,-1.6303676,-0.3573476,-2.0140216,-0.24054585,-1.7681245,1.0114452,-1.9441957,0.76395756,0.3189643,-0.9755611,-1.4399068,-1.8727002,-0.50167644,-2.22524,-0.47093275,0.72061706,-1.3845763,-1.3581793,-0.6368248,0.7931995,-1.055011,-0.24761611,-2.8310652,0.65987927,-0.0314435,1.0668707,-0.60254174,-1.2712523,-1.2221085,-1.136567,0.98545015,-1.48126,-0.8696639,-0.8357213,-2.1248949,1.022708,-0.8570752,-1.7176456,-1.6903834,-2.0739985,-2.1144536,1.3673271,2.3457234,-0.7417472,-0.6040728,-0.017017389,-1.4837742,-0.67974347,-0.69577026,-0.7570295,-2.1663988,-1.4310336,-1.2755488,-1.7193893,-1.7362685,-1.4755585,-1.5116665,-0.8454592,-1.720595,-1.0878035,2.395564,-1.2025928,-1.8005748,-2.2297375,-1.1042174,-2.4369805,-0.70913583,-0.5352962,-1.293223,-1.2468712,1.8671318,-0.9464469,-0.46618104,-2.2666814,-0.61943966,0.73598176,-0.112828754,-0.10935624,-0.63383055,-1.6940535,1.1207385,-1.2112048,0.4413196,1.1162243,-0.90057987,0.22050536,0.999549,-0.87637466,-1.6981292,-2.3541148,-1.6908284,0.30650884
-3.1709874,2.0661876,1.7184032,-3.5479262,-3.027049,0.77471066,-1.6675644,-0.64466625,-1.8883644,0.48274457,-2.0724137,-1.8464396,-1.4007162,2.5471947,-2.9425335,2.2280734,0.46845567,-1.6219609,-3.3758261,-1.8579346,0.20619673,-3.725417,0.19067761,0.12819567,-2.294685,-1.9785657,-1.8458729,0.83167475,-0.508737,0.67328554,-3.4142864,2.7913468,0.8368139,2.8920484,-0.46204337,-3.2308025,-1.7902194,-2.4159923,0.57274365,-0.5087305,-1.4564755,0.3466417,-3.162272,1.2283647,-0.3720467,-3.6110892,-1.6730287,-2.1302464,-0.891073,2.3104126,4.261876,-3.010731,-1.593695,-2.8415823,-3.0473132,-1.3695784,-1.3258429,1.4356868,-3.638804,0.9560552,-1.3542526,-2.1073458,-1.6553898,-4.6878505,-0.91874963,-1.4540642,-2.8463917,0.97262925,2.3911674,-3.5735629,-1.6202382,-3.4279125,-0.15834191,-2.1034582,-2.9244282,-0.44550723,-1.2240039,1.66062,2.1685271,-2.5260458,0.6963327,-1.809901,-1.0404168,1.4084325,1.3961478,0.8564353,-1.5458082,-2.538955,2.47551,-1.303568,0.4044463,1.0112842,-1.1746396,1.2852247,0.7054667,-2.6384969,-2.5892918,-4.090411,-3.0662644,0.9571848
-2.778028,1.1870311,0.8498324,-1.4517226,-0.8271969,-1.859538,-0.36164927,0.3418233,-0.5031094,1.889913,-1.8408698,-1.9020886,-1.2977916,0.671339,-3.1067853,1.303079,-0.94266057,-1.7345859,-2.6526482,-3.5396898,1.4318662,-3.7398913,-1.6230567,-1.9734179,-1.31557,-1.1452872,-1.5550418,-0.9108425,-1.1681026,1.084424,-2.2250066,-1.2948748,2.4214737,2.2691102,-2.593641,-2.5461855,-3.4338737,-2.7803733,-0.78877985,-3.1361783,-2.6046793,0.49544826,-1.9682317,0.56149834,0.36050814,-3.162899,-5.0956454,-2.3867168,-1.7547395,2.6783428,5.4158483,-2.4876537,-1.9347961,-1.3324049,-1.2748431,-1.888631,-3.8174655,-1.9577662,-2.279413,-1.4943728,-2.9266148,-0.33789042,-1.0936986,-2.6794758,-1.4793004,-3.779248,-0.8847485,-2.5899844,2.1637373,-2.214421,-1.3075113,-1.2260534,0.49370888,-1.4675179,-1.7662152,0.23099096,-2.8349688,-1.1892382,1.6929398,-1.4023727,-1.1742119,-2.0802422,-0.33447847,0.93888915,1.8226868,-2.9658852,-1.4939798,-1.419586,1.6085544,-3.3371027,0.8102402,0.5182528,-1.1720467,-0.25964743,0.39625007,-1.2125086,-3.6263025,-2.4429607,-3.0602655,0.50414467
-2.241255,1.0439863,0.8709091,-0.9315896,-0.7063366,-1.0837768,-0.4013863,0.15120706,-0.41107526,1.7115678,-1.5973052,-1.1720635,-0.7828445,0.586765,-2.3968782,1.323035,-0.74441034,-1.1737325,-1.9174695,-2.4103122,1.0025817,-2.717742,-0.84834194,-1.3929139,-0.8627065,-0.9653424,-1.2449409,-0.8464229,-0.49623615,0.93908304,-1.6718032,-0.5527623,1.8951337,1.9346597,-1.0009557,-2.3251448,-2.1830978,-1.772366,-0.40214247,-1.8234557,-1.5435431,0.052567095,-1.3344793,0.42800465,0.050835207,-1.9652743,-3.4306042,-1.2489104,-1.1440681,2.5381856,4.180234,-1.5205746,-1.6901587,-0.645138,-1.6155677,-1.5417848,-2.2835362,-1.4713881,-1.9576218,-0.063837625,-1.7678471,-0.4029838,-1.1916921,-2.1756904,-0.84878796,-2.9332683,-1.1869541,-1.5642594,1.7791455,-1.7707039,-0.8090181,-1.6174597,0.37043247,-0.75827897,-1.5996488,0.34463167,-1.8750513,-0.9641575,1.2137429,-0.8728284,-0.84708023,-1.3569629,-0.67742664,0.49456814,1.6870577,-1.2849063,-0.87836003,-0.950611,0.9670318,-2.089877,-0.1864543,0.33676472,-0.5520006,-0.3139762,0.2742543,-1.1464314,-2.442704,-2.4226904,-1.684694,0.35666025
-1.940485,1.3489286,2.0804408,-2.2226434,-2.0754087,0.8086957,-0.16220307,0.16983078,-0.61008465,2.1378987,-1.3489407,-1.263362,-0.78723246,1.5752393,-2.2341237,1.6702155,0.018341882,-0.76593304,-3.4417896,-1.1225085,0.9320303,-3.1842022,0.03169054,-0.60240245,-1.2992308,-1.1762943,-1.623858,-0.5737062,0.6033829,0.7330331,-2.3434267,2.258926,2.0067494,1.8664825,-0.09927964,-2.6203299,-0.7388685,-1.565508,0.31874317,-0.5083508,-1.5241876,0.6359037,-2.1562228,0.95765877,0.6620199,-2.2578254,-2.0245473,-0.7592021,0.3058583,2.2826266,4.153079,-2.7932303,-2.3244479,-2.360238,-1.9645046,-1.4886888,-1.1836966,0.63300997,-2.634892,1.9320295,-0.56728405,-0.60594183,-1.091223,-3.395279,-0.17139842,-1.8655965,-1.2683233,0.61368674,1.3980317,-2.8026476,-0.72495264,-2.7041063,0.9354772,-0.25914562,-2.3398502,-0.19257493,-1.001975,2.2071009,1.0013005,-1.3649681,0.26266128,-0.2863778,-0.6014312,-0.0672677,2.8514528,0.80610925,-0.6707335,-1.252056,1.307823,-1.1430275,-0.44697708,-0.3126969,-0.44197398,0.81272817,-0.16530322,-2.3749878,-1.9755372,-3.196071,-1.5877682,0.59039134
-2.8669672,2.1246107,-0.5101497,-1.3684387,-0.64350814,-1.7235292,-1.4713192,-0.7603171,-0.94514614,0.1948453,-2.8722155,-0.7779715,-1.7818403,1.0518061,-3.5721493,1.7876697,0.045437038,-1.5935698,-1.7267021,-3.5072944,0.66057336,-3.0551999,-1.1825075,0.021379918,-0.9574183,-1.4609623,-1.1326319,0.5303666,-2.0014074,-0.6548221,-2.6120608,-1.1785524,0.3987027,2.0820158,-1.355506,-2.2620032,-3.375901,-2.2797184,0.3158953,-2.622623,-1.3461627,-1.0913674,-1.0685486,0.92589545,-0.7204182,-2.5109804,-3.565004,-2.7140207,-2.955886,2.4914207,3.7753062,-1.151228,-0.64963895,0.21117206,-1.983442,-2.2314107,-2.1083412,-2.1168568,-1.7436097,-1.3817182,-2.7638125,-1.6590015,-2.163316,-2.6537218,-2.1492374,-2.2996693,-1.5829414,-2.034363,2.7815485,-2.0337484,-1.8537887,-2.3713932,-0.92237717,-2.244554,-1.0486399,1.1509998,-2.7591908,-2.0900352,1.7281369,-1.4468286,-0.61469996,-2.8952906,-1.1110438,1.5097743,0.366732,-2.4962223,-1.4171671,-1.5331303,1.6728284,-2.066266,1.5435039,1.7607411,-0.64750946,0.18610848,1.5255401,-1.0036511,-3.241022,-2.7151296,-2.0247507,0.47452077
